"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"234",0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,"audio_features","0GxQ1A5L9xnMOytbP6eKBG","spotify:track:0GxQ1A5L9xnMOytbP6eKBG","https://api.spotify.com/v1/tracks/0GxQ1A5L9xnMOytbP6eKBG","https://api.spotify.com/v1/audio-analysis/0GxQ1A5L9xnMOytbP6eKBG",199849,4,"pop"
"235",0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,"audio_features","2tpWsVSb9UEmDRxAl1zhX1","spotify:track:2tpWsVSb9UEmDRxAl1zhX1","https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1","https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1",257267,4,"pop"
"236",0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,"audio_features","2d8JP84HNLKhmd6IYOoupQ","spotify:track:2d8JP84HNLKhmd6IYOoupQ","https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ","https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ",222093,4,"pop"
"237",0.376,0.821,0,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462,"audio_features","1wYZZtamWTQAoj8B812uKQ","spotify:track:1wYZZtamWTQAoj8B812uKQ","https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ","https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ",199453,4,"pop"
"238",0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,"audio_features","6Nle9hKrkL1wQpwNfEkxjh","spotify:track:6Nle9hKrkL1wQpwNfEkxjh","https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh","https://api.spotify.com/v1/audio-analysis/6Nle9hKrkL1wQpwNfEkxjh",210285,4,"pop"
"239",0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,"audio_features","67WTwafOMgegV6ABnBQxcE","spotify:track:67WTwafOMgegV6ABnBQxcE","https://api.spotify.com/v1/tracks/67WTwafOMgegV6ABnBQxcE","https://api.spotify.com/v1/audio-analysis/67WTwafOMgegV6ABnBQxcE",277040,4,"pop"
"240",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,"audio_features","2dpaYNEQHiRxtZbfNsse99","spotify:track:2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99",214290,4,"pop"
"241",0.794,0.522,8,-7.829,1,0.159,0.0328,0,0.156,0.567,86.318,"audio_features","6V2D8Lls36APk0THDjBDfE","spotify:track:6V2D8Lls36APk0THDjBDfE","https://api.spotify.com/v1/tracks/6V2D8Lls36APk0THDjBDfE","https://api.spotify.com/v1/audio-analysis/6V2D8Lls36APk0THDjBDfE",174133,4,"pop"
"242",0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,"audio_features","3CRDbSIZ4r5MsZ0YwxuEkn","spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn","https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn","https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn",202333,4,"pop"
"243",0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,"audio_features","7e44z4wOjkllaD8eulUeMd","spotify:track:7e44z4wOjkllaD8eulUeMd","https://api.spotify.com/v1/tracks/7e44z4wOjkllaD8eulUeMd","https://api.spotify.com/v1/audio-analysis/7e44z4wOjkllaD8eulUeMd",220467,4,"pop"
"244",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,"audio_features","0d2iYfpKoM0QCKvcLCkBao","spotify:track:0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao",173800,4,"pop"
"245",0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,"audio_features","6yIdwnpDHufLWgQcveTPMk","spotify:track:6yIdwnpDHufLWgQcveTPMk","https://api.spotify.com/v1/tracks/6yIdwnpDHufLWgQcveTPMk","https://api.spotify.com/v1/audio-analysis/6yIdwnpDHufLWgQcveTPMk",245200,4,"pop"
"246",0.606,0.887,9,-4.782,0,0.052,0.0498,3.47e-06,0.0958,0.349,97.972,"audio_features","2jB9QaPJyVdz2Q0Va8rrnU","spotify:track:2jB9QaPJyVdz2Q0Va8rrnU","https://api.spotify.com/v1/tracks/2jB9QaPJyVdz2Q0Va8rrnU","https://api.spotify.com/v1/audio-analysis/2jB9QaPJyVdz2Q0Va8rrnU",191787,4,"pop"
"247",0.581,0.0549,10,-20.514,0,0.0397,0.559,0,0.0718,0.234,152.037,"audio_features","3B7udSGy2PfgoCniMSb523","spotify:track:3B7udSGy2PfgoCniMSb523","https://api.spotify.com/v1/tracks/3B7udSGy2PfgoCniMSb523","https://api.spotify.com/v1/audio-analysis/3B7udSGy2PfgoCniMSb523",300840,4,"pop"
"248",0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,"audio_features","3iQlKJaVwZLU1B33b8L8zb","spotify:track:3iQlKJaVwZLU1B33b8L8zb","https://api.spotify.com/v1/tracks/3iQlKJaVwZLU1B33b8L8zb","https://api.spotify.com/v1/audio-analysis/3iQlKJaVwZLU1B33b8L8zb",225850,4,"pop"
"249",0.607,0.718,4,-4.095,1,0.0978,0.032,0,0.403,0.551,101.821,"audio_features","6B7op3kK1kFQp4Ck1UZtK5","spotify:track:6B7op3kK1kFQp4Ck1UZtK5","https://api.spotify.com/v1/tracks/6B7op3kK1kFQp4Ck1UZtK5","https://api.spotify.com/v1/audio-analysis/6B7op3kK1kFQp4Ck1UZtK5",213307,4,"pop"
"250",0.64,0.839,11,-4.924,0,0.0754,0.042,0.000204,0.225,0.765,108.816,"audio_features","70ktjd0U8G7qxoYXsXddNE","spotify:track:70ktjd0U8G7qxoYXsXddNE","https://api.spotify.com/v1/tracks/70ktjd0U8G7qxoYXsXddNE","https://api.spotify.com/v1/audio-analysis/70ktjd0U8G7qxoYXsXddNE",223707,4,"pop"
"251",0.483,0.975,1,-6.839,1,0.0526,0.000225,0.166,0.128,0.301,136.019,"audio_features","7pwkMTD1dDqHZyCuUko2Aw","spotify:track:7pwkMTD1dDqHZyCuUko2Aw","https://api.spotify.com/v1/tracks/7pwkMTD1dDqHZyCuUko2Aw","https://api.spotify.com/v1/audio-analysis/7pwkMTD1dDqHZyCuUko2Aw",308222,3,"heavy-metal"
"252",0.491,0.972,9,-3.125,1,0.0935,0.0266,0.00128,0.257,0.414,137.949,"audio_features","4mJmi9z3o1B6k2vry39Ufh","spotify:track:4mJmi9z3o1B6k2vry39Ufh","https://api.spotify.com/v1/tracks/4mJmi9z3o1B6k2vry39Ufh","https://api.spotify.com/v1/audio-analysis/4mJmi9z3o1B6k2vry39Ufh",254387,4,"heavy-metal"
"253",0.224,0.956,4,-5.52,0,0.119,0.0598,2.65e-05,0.152,0.394,154.166,"audio_features","0ozNndH4mWI1bbcX0jT1X1","spotify:track:0ozNndH4mWI1bbcX0jT1X1","https://api.spotify.com/v1/tracks/0ozNndH4mWI1bbcX0jT1X1","https://api.spotify.com/v1/audio-analysis/0ozNndH4mWI1bbcX0jT1X1",306160,4,"heavy-metal"
"254",0.666,0.942,7,-3.356,1,0.0591,0.00253,0,0.114,0.581,110.019,"audio_features","501CSzS4gwNOJnlWHuBt9r","spotify:track:501CSzS4gwNOJnlWHuBt9r","https://api.spotify.com/v1/tracks/501CSzS4gwNOJnlWHuBt9r","https://api.spotify.com/v1/audio-analysis/501CSzS4gwNOJnlWHuBt9r",209067,4,"heavy-metal"
"255",0.416,0.972,5,-4.966,1,0.112,3.37e-06,4.06e-05,0.314,0.157,122.487,"audio_features","2C7qbrz1OBX7n8mwOjqlro","spotify:track:2C7qbrz1OBX7n8mwOjqlro","https://api.spotify.com/v1/tracks/2C7qbrz1OBX7n8mwOjqlro","https://api.spotify.com/v1/audio-analysis/2C7qbrz1OBX7n8mwOjqlro",272600,4,"heavy-metal"
"256",0.44,0.984,2,-5.748,0,0.0549,8.67e-06,0.464,0.267,0.197,109.989,"audio_features","69GLIlXzwz2nya58DBesNe","spotify:track:69GLIlXzwz2nya58DBesNe","https://api.spotify.com/v1/tracks/69GLIlXzwz2nya58DBesNe","https://api.spotify.com/v1/audio-analysis/69GLIlXzwz2nya58DBesNe",315653,3,"heavy-metal"
"257",0.362,0.713,7,-4.718,1,0.0459,3.32e-05,0.946,0.44,0.124,79.987,"audio_features","6kdYveEe5djAThDky1jyIt","spotify:track:6kdYveEe5djAThDky1jyIt","https://api.spotify.com/v1/tracks/6kdYveEe5djAThDky1jyIt","https://api.spotify.com/v1/audio-analysis/6kdYveEe5djAThDky1jyIt",257680,3,"heavy-metal"
"258",0.28,0.961,2,-7.31,1,0.154,4.8e-05,0.249,0.25,0.0807,115.342,"audio_features","78oF7KjxHMJHtiwgc2I3rw","spotify:track:78oF7KjxHMJHtiwgc2I3rw","https://api.spotify.com/v1/tracks/78oF7KjxHMJHtiwgc2I3rw","https://api.spotify.com/v1/audio-analysis/78oF7KjxHMJHtiwgc2I3rw",168000,3,"heavy-metal"
"259",0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,"audio_features","1s4Ie0cT6P73SRSfh3oyGW","spotify:track:1s4Ie0cT6P73SRSfh3oyGW","https://api.spotify.com/v1/tracks/1s4Ie0cT6P73SRSfh3oyGW","https://api.spotify.com/v1/audio-analysis/1s4Ie0cT6P73SRSfh3oyGW",291373,4,"heavy-metal"
"260",0.115,0.976,2,-5.747,1,0.178,1.9e-06,0.142,0.214,0.131,164.111,"audio_features","5AxRvgnsdhvTzVRMFBQXUh","spotify:track:5AxRvgnsdhvTzVRMFBQXUh","https://api.spotify.com/v1/tracks/5AxRvgnsdhvTzVRMFBQXUh","https://api.spotify.com/v1/audio-analysis/5AxRvgnsdhvTzVRMFBQXUh",336440,4,"heavy-metal"
"261",0.35,0.961,1,-2.045,0,0.176,2.23e-05,0.000109,0.371,0.22,114.157,"audio_features","4h9uSVP5TLMgfIushabPE2","spotify:track:4h9uSVP5TLMgfIushabPE2","https://api.spotify.com/v1/tracks/4h9uSVP5TLMgfIushabPE2","https://api.spotify.com/v1/audio-analysis/4h9uSVP5TLMgfIushabPE2",180096,4,"heavy-metal"
"262",0.519,0.953,11,-4.974,0,0.0863,0.00156,1.49e-06,0.0844,0.152,126.972,"audio_features","0DhsBWaVj3Fk4gzUzngAmP","spotify:track:0DhsBWaVj3Fk4gzUzngAmP","https://api.spotify.com/v1/tracks/0DhsBWaVj3Fk4gzUzngAmP","https://api.spotify.com/v1/audio-analysis/0DhsBWaVj3Fk4gzUzngAmP",207160,4,"heavy-metal"
"263",0.538,0.872,4,-7.658,0,0.0361,0.000608,0.573,0.0946,0.593,105.102,"audio_features","6NwbeybX6TDtXlpXvnUOZC","spotify:track:6NwbeybX6TDtXlpXvnUOZC","https://api.spotify.com/v1/tracks/6NwbeybX6TDtXlpXvnUOZC","https://api.spotify.com/v1/audio-analysis/6NwbeybX6TDtXlpXvnUOZC",516293,4,"heavy-metal"
"264",0.507,0.993,5,-3.44,1,0.139,1.69e-05,0.000665,0.0804,0.104,108.012,"audio_features","430xmK8Tw4J4VG8PxCqO4I","spotify:track:430xmK8Tw4J4VG8PxCqO4I","https://api.spotify.com/v1/tracks/430xmK8Tw4J4VG8PxCqO4I","https://api.spotify.com/v1/audio-analysis/430xmK8Tw4J4VG8PxCqO4I",230693,1,"heavy-metal"
"265",0.261,0.938,5,-5.125,0,0.086,9.92e-05,0.0106,0.301,0.256,132.47,"audio_features","4Ynr1SPCeUI0W0YPeSFSIK","spotify:track:4Ynr1SPCeUI0W0YPeSFSIK","https://api.spotify.com/v1/tracks/4Ynr1SPCeUI0W0YPeSFSIK","https://api.spotify.com/v1/audio-analysis/4Ynr1SPCeUI0W0YPeSFSIK",346573,3,"heavy-metal"
"266",0.54,0.782,0,-11.649,1,0.0434,0.00873,0.774,0.165,0.153,110.025,"audio_features","0rzMHOoTHTEuIIemojtn5K","spotify:track:0rzMHOoTHTEuIIemojtn5K","https://api.spotify.com/v1/tracks/0rzMHOoTHTEuIIemojtn5K","https://api.spotify.com/v1/audio-analysis/0rzMHOoTHTEuIIemojtn5K",403147,4,"heavy-metal"
"267",0.315,0.775,2,-4.766,0,0.0378,0.0361,0.0173,0.428,0.385,108.115,"audio_features","7AWeyu0x4vJp3pb2RKadBT","spotify:track:7AWeyu0x4vJp3pb2RKadBT","https://api.spotify.com/v1/tracks/7AWeyu0x4vJp3pb2RKadBT","https://api.spotify.com/v1/audio-analysis/7AWeyu0x4vJp3pb2RKadBT",295133,4,"heavy-metal"
"268",0.313,0.979,5,-5.322,0,0.12,7.31e-05,0.187,0.445,0.108,129.888,"audio_features","25I6CiICRyGB0K7E9c7Ho0","spotify:track:25I6CiICRyGB0K7E9c7Ho0","https://api.spotify.com/v1/tracks/25I6CiICRyGB0K7E9c7Ho0","https://api.spotify.com/v1/audio-analysis/25I6CiICRyGB0K7E9c7Ho0",274480,4,"heavy-metal"
"269",0.469,0.896,4,-5.007,0,0.0367,0.00446,0,0.14,0.663,79.078,"audio_features","2sWdCAkJzk9zUeBKmXtott","spotify:track:2sWdCAkJzk9zUeBKmXtott","https://api.spotify.com/v1/tracks/2sWdCAkJzk9zUeBKmXtott","https://api.spotify.com/v1/audio-analysis/2sWdCAkJzk9zUeBKmXtott",248027,4,"heavy-metal"
"270",0.431,0.982,9,-4.371,0,0.0757,5.6e-05,0.422,0.0603,0.269,162.031,"audio_features","7jcCt0VtoIsQ1rIcITvplO","spotify:track:7jcCt0VtoIsQ1rIcITvplO","https://api.spotify.com/v1/tracks/7jcCt0VtoIsQ1rIcITvplO","https://api.spotify.com/v1/audio-analysis/7jcCt0VtoIsQ1rIcITvplO",242507,4,"heavy-metal"
"271",0.197,0.956,10,-2.908,0,0.0663,7.61e-05,0.00992,0.261,0.209,177.018,"audio_features","6zKF4293k44ItKWJJgrhXv","spotify:track:6zKF4293k44ItKWJJgrhXv","https://api.spotify.com/v1/tracks/6zKF4293k44ItKWJJgrhXv","https://api.spotify.com/v1/audio-analysis/6zKF4293k44ItKWJJgrhXv",244773,3,"heavy-metal"
"272",0.445,0.98,5,-4.369,0,0.0731,2.45e-05,0.163,0.129,0.285,155.045,"audio_features","0EV08ZFYMYsc8hCwDuC97H","spotify:track:0EV08ZFYMYsc8hCwDuC97H","https://api.spotify.com/v1/tracks/0EV08ZFYMYsc8hCwDuC97H","https://api.spotify.com/v1/audio-analysis/0EV08ZFYMYsc8hCwDuC97H",256053,4,"heavy-metal"
"273",0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,"audio_features","5hheGdf1cb4rK0FNiedCfK","spotify:track:5hheGdf1cb4rK0FNiedCfK","https://api.spotify.com/v1/tracks/5hheGdf1cb4rK0FNiedCfK","https://api.spotify.com/v1/audio-analysis/5hheGdf1cb4rK0FNiedCfK",342821,4,"heavy-metal"
"274",0.446,0.779,1,-5.987,1,0.0389,0.000143,1.1e-05,0.128,0.186,89.948,"audio_features","3iw7MEqQ0Dkdvhn9ayqGwl","spotify:track:3iw7MEqQ0Dkdvhn9ayqGwl","https://api.spotify.com/v1/tracks/3iw7MEqQ0Dkdvhn9ayqGwl","https://api.spotify.com/v1/audio-analysis/3iw7MEqQ0Dkdvhn9ayqGwl",305120,4,"heavy-metal"
"275",0.583,0.873,5,-4.436,0,0.0364,2.14e-05,0.00133,0.393,0.454,107.041,"audio_features","6TRuW1ZgKCCk24uCuhfo7r","spotify:track:6TRuW1ZgKCCk24uCuhfo7r","https://api.spotify.com/v1/tracks/6TRuW1ZgKCCk24uCuhfo7r","https://api.spotify.com/v1/audio-analysis/6TRuW1ZgKCCk24uCuhfo7r",195267,4,"heavy-metal"
"276",0.442,0.963,11,-6.094,0,0.122,1.69e-05,1.04e-05,0.0922,0.121,119.911,"audio_features","12JfrP532wY8nqxbT2WoI9","spotify:track:12JfrP532wY8nqxbT2WoI9","https://api.spotify.com/v1/tracks/12JfrP532wY8nqxbT2WoI9","https://api.spotify.com/v1/audio-analysis/12JfrP532wY8nqxbT2WoI9",241867,4,"heavy-metal"
"277",0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,"audio_features","2RaA6kIcvomt77qlIgGhCT","spotify:track:2RaA6kIcvomt77qlIgGhCT","https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT","https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT",153840,4,"heavy-metal"
"278",0.465,0.94,2,-3.154,0,0.0516,2.21e-05,0.0196,0.378,0.478,120.015,"audio_features","1KSeNX3vDIeafH4oVkz5hG","spotify:track:1KSeNX3vDIeafH4oVkz5hG","https://api.spotify.com/v1/tracks/1KSeNX3vDIeafH4oVkz5hG","https://api.spotify.com/v1/audio-analysis/1KSeNX3vDIeafH4oVkz5hG",234373,4,"heavy-metal"
"279",0.261,0.938,5,-5.125,0,0.086,9.92e-05,0.0106,0.301,0.256,132.47,"audio_features","4Ynr1SPCeUI0W0YPeSFSIK","spotify:track:4Ynr1SPCeUI0W0YPeSFSIK","https://api.spotify.com/v1/tracks/4Ynr1SPCeUI0W0YPeSFSIK","https://api.spotify.com/v1/audio-analysis/4Ynr1SPCeUI0W0YPeSFSIK",346573,3,"heavy-metal"
"280",0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,"audio_features","1s4Ie0cT6P73SRSfh3oyGW","spotify:track:1s4Ie0cT6P73SRSfh3oyGW","https://api.spotify.com/v1/tracks/1s4Ie0cT6P73SRSfh3oyGW","https://api.spotify.com/v1/audio-analysis/1s4Ie0cT6P73SRSfh3oyGW",291373,4,"heavy-metal"
"281",0.554,0.844,10,-4.638,0,0.0315,0.000161,0,0.104,0.387,114.082,"audio_features","6aOHBc2yVEyr3QX73VdGdn","spotify:track:6aOHBc2yVEyr3QX73VdGdn","https://api.spotify.com/v1/tracks/6aOHBc2yVEyr3QX73VdGdn","https://api.spotify.com/v1/audio-analysis/6aOHBc2yVEyr3QX73VdGdn",220920,4,"heavy-metal"
"282",0.329,0.954,8,-7.006,0,0.0722,4.2e-06,0.000614,0.051,0.627,156.899,"audio_features","6rkeaQRCWZxwkjhyqgxjXi","spotify:track:6rkeaQRCWZxwkjhyqgxjXi","https://api.spotify.com/v1/tracks/6rkeaQRCWZxwkjhyqgxjXi","https://api.spotify.com/v1/audio-analysis/6rkeaQRCWZxwkjhyqgxjXi",237347,4,"heavy-metal"
"283",0.5,0.89,6,-5.897,0,0.0859,7.71e-06,0.00307,0.112,0.174,130.03,"audio_features","1JvMOOYZjXLQCZ5p5b0JJD","spotify:track:1JvMOOYZjXLQCZ5p5b0JJD","https://api.spotify.com/v1/tracks/1JvMOOYZjXLQCZ5p5b0JJD","https://api.spotify.com/v1/audio-analysis/1JvMOOYZjXLQCZ5p5b0JJD",254118,4,"heavy-metal"
"284",0.49,0.877,9,-5.394,1,0.044,0.000131,0.000622,0.0987,0.393,148.032,"audio_features","1nizV50Nh1WwrVp0QUMisj","spotify:track:1nizV50Nh1WwrVp0QUMisj","https://api.spotify.com/v1/tracks/1nizV50Nh1WwrVp0QUMisj","https://api.spotify.com/v1/audio-analysis/1nizV50Nh1WwrVp0QUMisj",254616,4,"heavy-metal"
"285",0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,"audio_features","2cRxrrGrcSCMtfdAHHOhFk","spotify:track:2cRxrrGrcSCMtfdAHHOhFk","https://api.spotify.com/v1/tracks/2cRxrrGrcSCMtfdAHHOhFk","https://api.spotify.com/v1/audio-analysis/2cRxrrGrcSCMtfdAHHOhFk",212253,4,"heavy-metal"
"286",0.546,0.92,5,-4.83,0,0.0592,0.00661,3.13e-06,0.904,0.265,95.996,"audio_features","4GyoRIx9au0OSRrqbArkia","spotify:track:4GyoRIx9au0OSRrqbArkia","https://api.spotify.com/v1/tracks/4GyoRIx9au0OSRrqbArkia","https://api.spotify.com/v1/audio-analysis/4GyoRIx9au0OSRrqbArkia",181333,4,"heavy-metal"
"287",0.502,0.918,0,-6.807,1,0.0697,0.00252,0.529,0.147,0.0658,105.02,"audio_features","1zkfSrsq0xtPxJtODOF55n","spotify:track:1zkfSrsq0xtPxJtODOF55n","https://api.spotify.com/v1/tracks/1zkfSrsq0xtPxJtODOF55n","https://api.spotify.com/v1/audio-analysis/1zkfSrsq0xtPxJtODOF55n",248493,4,"heavy-metal"
"288",0.511,0.809,6,-8.618,0,0.0721,0.00309,0.249,0.451,0.112,117.964,"audio_features","6oNPnS3cxhRNAwGCoX4m9R","spotify:track:6oNPnS3cxhRNAwGCoX4m9R","https://api.spotify.com/v1/tracks/6oNPnS3cxhRNAwGCoX4m9R","https://api.spotify.com/v1/audio-analysis/6oNPnS3cxhRNAwGCoX4m9R",304787,3,"heavy-metal"
"289",0.486,0.895,8,-5.358,1,0.0463,5.87e-06,0.849,0.0881,0.327,95.086,"audio_features","1FCrFcZRoKLIaZ6JDocHMf","spotify:track:1FCrFcZRoKLIaZ6JDocHMf","https://api.spotify.com/v1/tracks/1FCrFcZRoKLIaZ6JDocHMf","https://api.spotify.com/v1/audio-analysis/1FCrFcZRoKLIaZ6JDocHMf",220707,4,"heavy-metal"
"290",0.363,0.971,5,-2.974,0,0.0776,7.1e-06,0.00358,0.0797,0.347,146.018,"audio_features","6EF0xhfKtQNqUPz2mnE5BD","spotify:track:6EF0xhfKtQNqUPz2mnE5BD","https://api.spotify.com/v1/tracks/6EF0xhfKtQNqUPz2mnE5BD","https://api.spotify.com/v1/audio-analysis/6EF0xhfKtQNqUPz2mnE5BD",299787,4,"heavy-metal"
"291",0.333,0.988,1,-4.117,1,0.154,8.03e-05,0.0175,0.05,0.0977,98.675,"audio_features","0TvcIlBxvXqfvy8mk36nQk","spotify:track:0TvcIlBxvXqfvy8mk36nQk","https://api.spotify.com/v1/tracks/0TvcIlBxvXqfvy8mk36nQk","https://api.spotify.com/v1/audio-analysis/0TvcIlBxvXqfvy8mk36nQk",291733,4,"heavy-metal"
"292",0.353,0.96,7,-5.588,1,0.227,6.17e-05,0.000371,0.926,0.267,180.061,"audio_features","7IVZmy1CDi1SRMxD4h3mzX","spotify:track:7IVZmy1CDi1SRMxD4h3mzX","https://api.spotify.com/v1/tracks/7IVZmy1CDi1SRMxD4h3mzX","https://api.spotify.com/v1/audio-analysis/7IVZmy1CDi1SRMxD4h3mzX",179653,4,"heavy-metal"
"293",0.257,0.951,8,-3.783,1,0.0997,5.38e-05,0.15,0.121,0.207,101.189,"audio_features","0hKtqHVkSvlVRMJ00M9d56","spotify:track:0hKtqHVkSvlVRMJ00M9d56","https://api.spotify.com/v1/tracks/0hKtqHVkSvlVRMJ00M9d56","https://api.spotify.com/v1/audio-analysis/0hKtqHVkSvlVRMJ00M9d56",252280,4,"heavy-metal"
"294",0.504,0.963,6,-4.894,1,0.125,0.000112,0,0.0906,0.584,104.99,"audio_features","4zKlkTXbCtQE9dY3SZjRi3","spotify:track:4zKlkTXbCtQE9dY3SZjRi3","https://api.spotify.com/v1/tracks/4zKlkTXbCtQE9dY3SZjRi3","https://api.spotify.com/v1/audio-analysis/4zKlkTXbCtQE9dY3SZjRi3",196040,4,"heavy-metal"
"295",0.33,0.841,1,-5.303,1,0.0562,0.000292,0.000262,0.061,0.672,106.807,"audio_features","2Q6Knqq0R7baKPuo0bgMCU","spotify:track:2Q6Knqq0R7baKPuo0bgMCU","https://api.spotify.com/v1/tracks/2Q6Knqq0R7baKPuo0bgMCU","https://api.spotify.com/v1/audio-analysis/2Q6Knqq0R7baKPuo0bgMCU",242453,4,"heavy-metal"
"296",0.299,0.99,6,-3.498,1,0.156,0.000732,0.000405,0.165,0.197,110.313,"audio_features","4G8EhnfKvBQVlOJ4xXCHpQ","spotify:track:4G8EhnfKvBQVlOJ4xXCHpQ","https://api.spotify.com/v1/tracks/4G8EhnfKvBQVlOJ4xXCHpQ","https://api.spotify.com/v1/audio-analysis/4G8EhnfKvBQVlOJ4xXCHpQ",258587,4,"heavy-metal"
"297",0.321,0.99,6,-4.461,1,0.204,0.00248,0.00631,0.0924,0.209,140.574,"audio_features","3AVZaAbDvR6rs2NN4n0aAF","spotify:track:3AVZaAbDvR6rs2NN4n0aAF","https://api.spotify.com/v1/tracks/3AVZaAbDvR6rs2NN4n0aAF","https://api.spotify.com/v1/audio-analysis/3AVZaAbDvR6rs2NN4n0aAF",166707,4,"heavy-metal"
"298",0.353,0.987,3,-4.441,1,0.205,0.000244,0.000453,0.178,0.0437,110.175,"audio_features","04lIJwNlGIxS0cCMmxCsEX","spotify:track:04lIJwNlGIxS0cCMmxCsEX","https://api.spotify.com/v1/tracks/04lIJwNlGIxS0cCMmxCsEX","https://api.spotify.com/v1/audio-analysis/04lIJwNlGIxS0cCMmxCsEX",320520,4,"heavy-metal"
"299",0.223,0.882,1,-4.991,1,0.0672,0.00027,0.858,0.385,0.118,137.986,"audio_features","6XGKQm8GH3rLaGLYCtarG5","spotify:track:6XGKQm8GH3rLaGLYCtarG5","https://api.spotify.com/v1/tracks/6XGKQm8GH3rLaGLYCtarG5","https://api.spotify.com/v1/audio-analysis/6XGKQm8GH3rLaGLYCtarG5",245360,1,"heavy-metal"
"300",0.176,0.9,7,-3.658,1,0.0593,2.74e-06,0.823,0.0981,0.275,142.663,"audio_features","0gkkfUbuGoQ4nGblM1As5L","spotify:track:0gkkfUbuGoQ4nGblM1As5L","https://api.spotify.com/v1/tracks/0gkkfUbuGoQ4nGblM1As5L","https://api.spotify.com/v1/audio-analysis/0gkkfUbuGoQ4nGblM1As5L",311780,3,"heavy-metal"
"301",0.357,0.98,6,-6.835,1,0.079,5.22e-05,0.843,0.0768,0.368,96.969,"audio_features","4pFC6tuWErxbO61oFFq3BQ","spotify:track:4pFC6tuWErxbO61oFFq3BQ","https://api.spotify.com/v1/tracks/4pFC6tuWErxbO61oFFq3BQ","https://api.spotify.com/v1/audio-analysis/4pFC6tuWErxbO61oFFq3BQ",242760,4,"heavy-metal"
"302",0.468,0.996,11,-3.027,0,0.179,1.41e-05,0,0.26,0.094,75.978,"audio_features","7iXehQAqsHO8xwGUcnZpHW","spotify:track:7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/tracks/7iXehQAqsHO8xwGUcnZpHW","https://api.spotify.com/v1/audio-analysis/7iXehQAqsHO8xwGUcnZpHW",218133,4,"heavy-metal"
"303",0.476,0.994,11,-3.429,0,0.18,0.000569,0.000149,0.139,0.216,115.103,"audio_features","6rLEeo9rNT87t2xHry8xUl","spotify:track:6rLEeo9rNT87t2xHry8xUl","https://api.spotify.com/v1/tracks/6rLEeo9rNT87t2xHry8xUl","https://api.spotify.com/v1/audio-analysis/6rLEeo9rNT87t2xHry8xUl",267613,4,"heavy-metal"
